Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,313,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.ReplaceSelection_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,305,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.InsertIntoEditor_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,305,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.InsertIntoEditor_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,305,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.InsertIntoEditor_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,297,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.CreateSiblingFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,297,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.CreateSiblingFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,297,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.CreateSiblingFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,289,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.UseAsDraft_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,289,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.UseAsDraft_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,289,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.UseAsDraft_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,281,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.CopyCode_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,281,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.CopyCode_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,281,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.CopyCode_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,273,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.PreviewDiff_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,273,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.PreviewDiff_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,273,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.PreviewDiff_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,252,12,T:System.Windows.Controls.Button,,,,,this.SendButton.Click += new System.Windows.RoutedEventHandler(this.SendButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,252,12,T:System.Windows.RoutedEventHandler,,,,,this.SendButton.Click += new System.Windows.RoutedEventHandler(this.SendButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,252,12,T:System.Windows.RoutedEventHandler,,,,,this.SendButton.Click += new System.Windows.RoutedEventHandler(this.SendButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,252,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.SendButton.Click += new System.Windows.RoutedEventHandler(this.SendButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,249,12,T:System.Windows.Controls.Button,,,,,this.SendButton = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,243,12,T:System.Windows.Controls.TextBox,,,,,this.MessageTextBox.LostFocus += new System.Windows.RoutedEventHandler(this.MessageTextBox_LostFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,243,12,T:System.Windows.RoutedEventHandler,,,,,this.MessageTextBox.LostFocus += new System.Windows.RoutedEventHandler(this.MessageTextBox_LostFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,243,12,T:System.Windows.RoutedEventHandler,,,,,this.MessageTextBox.LostFocus += new System.Windows.RoutedEventHandler(this.MessageTextBox_LostFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,243,12,E:System.Windows.UIElement.LostFocus,,,,,this.MessageTextBox.LostFocus += new System.Windows.RoutedEventHandler(this.MessageTextBox_LostFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,237,12,T:System.Windows.Controls.TextBox,,,,,this.MessageTextBox.GotFocus += new System.Windows.RoutedEventHandler(this.MessageTextBox_GotFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,237,12,T:System.Windows.RoutedEventHandler,,,,,this.MessageTextBox.GotFocus += new System.Windows.RoutedEventHandler(this.MessageTextBox_GotFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,237,12,T:System.Windows.RoutedEventHandler,,,,,this.MessageTextBox.GotFocus += new System.Windows.RoutedEventHandler(this.MessageTextBox_GotFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,237,12,E:System.Windows.UIElement.GotFocus,,,,,this.MessageTextBox.GotFocus += new System.Windows.RoutedEventHandler(this.MessageTextBox_GotFocus);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,231,12,T:System.Windows.Controls.TextBox,,,,,this.MessageTextBox.KeyDown += new System.Windows.Input.KeyEventHandler(this.MessageTextBox_KeyDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,231,12,T:System.Windows.Input.KeyEventHandler,,,,,this.MessageTextBox.KeyDown += new System.Windows.Input.KeyEventHandler(this.MessageTextBox_KeyDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,231,12,T:System.Windows.Input.KeyEventHandler,,,,,this.MessageTextBox.KeyDown += new System.Windows.Input.KeyEventHandler(this.MessageTextBox_KeyDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,231,12,E:System.Windows.UIElement.KeyDown,,,,,this.MessageTextBox.KeyDown += new System.Windows.Input.KeyEventHandler(this.MessageTextBox_KeyDown);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,228,12,T:System.Windows.Controls.TextBox,,,,,this.MessageTextBox = ((System.Windows.Controls.TextBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,222,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.ClearDraft_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,222,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.ClearDraft_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,222,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.ClearDraft_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,214,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.InsertSelectionIntoPrompt_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,214,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.InsertSelectionIntoPrompt_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,214,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.InsertSelectionIntoPrompt_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,206,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.EditSelection_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,206,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.EditSelection_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,206,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.EditSelection_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,198,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.ExplainError_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,198,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.ExplainError_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,198,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.ExplainError_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,190,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.SummarizeChanges_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,190,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.SummarizeChanges_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,190,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.SummarizeChanges_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,182,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.GenerateTestsForFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,182,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.GenerateTestsForFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,182,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.GenerateTestsForFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,174,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.ReviewFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,174,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.ReviewFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,174,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.ReviewFile_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,169,12,T:System.Windows.Controls.ItemsControl,,,,,this.MessageItemsControl = ((System.Windows.Controls.ItemsControl)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,166,12,T:System.Windows.Controls.ScrollViewer,,,,,this.MessagesScrollViewer = ((System.Windows.Controls.ScrollViewer)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,160,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.CancelResponse_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,160,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.CancelResponse_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,160,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.CancelResponse_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,152,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.RegenerateLast_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,152,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.RegenerateLast_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,152,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.RegenerateLast_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,144,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.TestConnection_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,144,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.TestConnection_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,144,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.TestConnection_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,136,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.SettingsMenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,136,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.SettingsMenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,136,12,E:System.Windows.Controls.MenuItem.Click,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.SettingsMenuItem_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,128,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ClearChatHistory_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,128,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ClearChatHistory_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,128,12,E:System.Windows.Controls.MenuItem.Click,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ClearChatHistory_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,120,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ListModels_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,120,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ListModels_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,120,12,E:System.Windows.Controls.MenuItem.Click,,,,,((System.Windows.Controls.MenuItem)(target)).Click += new System.Windows.RoutedEventHandler(this.ListModels_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,99,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,99,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,96,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/OllamaPilot;component/llmchatwindowcontrol.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,96,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/OllamaPilot;component/llmchatwindowcontrol.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,79,48,T:System.Windows.Controls.Button,,,,,SendButton
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,71,49,T:System.Windows.Controls.TextBox,,,,,MessageTextBox
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,63,54,T:System.Windows.Controls.ItemsControl,,,,,MessageItemsControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,obj\Debug\LLMChatWindowControl.g.cs,55,54,T:System.Windows.Controls.ScrollViewer,,,,,MessagesScrollViewer
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,D:\Websites\Projects\Ollama-Pilot\LLMCopilot\LLMChatWindowControl.xaml.cs,851,8,T:System.Windows.RoutedEventArgs,,,,,"private async void RegenerateLast_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,D:\Websites\Projects\Ollama-Pilot\LLMCopilot\LLMChatWindowControl.xaml.cs,856,16,T:System.Windows.Media.Colors,,,,,"UpdateStatus(""There is no previous request to regenerate yet."", Colors.DarkGoldenrod);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,D:\Websites\Projects\Ollama-Pilot\LLMCopilot\LLMChatWindowControl.xaml.cs,856,16,T:System.Windows.Media.Color,,,,,"UpdateStatus(""There is no previous request to regenerate yet."", Colors.DarkGoldenrod);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,D:\Websites\Projects\Ollama-Pilot\LLMCopilot\LLMChatWindowControl.xaml.cs,856,16,P:System.Windows.Media.Colors.DarkGoldenrod,,,,,"UpdateStatus(""There is no previous request to regenerate yet."", Colors.DarkGoldenrod);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,D:\Websites\Projects\Ollama-Pilot\LLMCopilot\LLMChatWindowControl.xaml.cs,824,8,T:System.Windows.RoutedEventArgs,,,,,"private void UseAsDraft_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,D:\Websites\Projects\Ollama-Pilot\LLMCopilot\LLMChatWindowControl.xaml.cs,848,12,T:System.Windows.Media.Colors,,,,,"UpdateStatus(""Reply loaded into the draft box."", Colors.SeaGreen);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,D:\Websites\Projects\Ollama-Pilot\LLMCopilot\LLMChatWindowControl.xaml.cs,848,12,T:System.Windows.Media.Color,,,,,"UpdateStatus(""Reply loaded into the draft box."", Colors.SeaGreen);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,D:\Websites\Projects\Ollama-Pilot\LLMCopilot\LLMChatWindowControl.xaml.cs,848,12,P:System.Windows.Media.Colors.SeaGreen,,,,,"UpdateStatus(""Reply loaded into the draft box."", Colors.SeaGreen);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,D:\Websites\Projects\Ollama-Pilot\LLMCopilot\LLMChatWindowControl.xaml.cs,846,12,T:System.Windows.Controls.TextBox,,,,,"MessageTextBox.Select(MessageTextBox.Text.Length, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,D:\Websites\Projects\Ollama-Pilot\LLMCopilot\LLMChatWindowControl.xaml.cs,846,12,P:System.Windows.Controls.TextBox.Text,,,,,"MessageTextBox.Select(MessageTextBox.Text.Length, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,D:\Websites\Projects\Ollama-Pilot\LLMCopilot\LLMChatWindowControl.xaml.cs,846,12,T:System.Windows.Controls.TextBox,,,,,"MessageTextBox.Select(MessageTextBox.Text.Length, 0);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OllamaPilot.csproj,File,D:\Websites\Projects\Ollama-Pilot\LLMCopilot\LLMChatWindowControl.xaml.cs,846,12,"M:System.Windows.Controls.TextBox.Select(System.Int32,System.Int32)",,,,,"MessageTextBox.Select(MessageTextBox.Text.Length, 0);"
